"","Facility","Name","Address","City","State","Zip","County","Longitude","Latitude","Naics","Year","TRDGHG","Combustion","Process","Process_Coke","Process_DRF","Process_Taconite","Process_Sinter","Waste","Fac_Type","unit"
"945",1005832,"NUCOR STEEL-TEXAS","8812 US HIGHWAY 79 S","JEWETT","TX","75846","LEON COUNTY",-96.165199,31.354802,331110,2011,168012.07,61645.29,0,0,0,0,0,0,"Other","Mt CO2e"
"946",1005832,"NUCOR STEEL-TEXAS","8812 US HIGHWAY 79 S","JEWETT","TX","75846","LEON COUNTY",-96.165199,31.354802,331110,2012,161298.278,63066.732,0,0,0,0,0,0,"Other","Mt CO2e"
"947",1005832,"NUCOR STEEL-TEXAS","8812 US HIGHWAY 79 S","JEWETT","TX","75846","LEON COUNTY",-96.165199,31.354802,331110,2013,167222.98,65066.04,0,0,0,0,0,0,"Other","Mt CO2e"
"948",1005832,"NUCOR STEEL-TEXAS","8812 US HIGHWAY 79 S","JEWETT","TX","75846","LEON COUNTY",-96.165199,31.354802,331110,2014,173580.038,72517.407,0,0,0,0,0,0,"Other","Mt CO2e"
"949",1005832,"NUCOR STEEL-TEXAS","8812 US HIGHWAY 79 S","JEWETT","TX","75846","LEON COUNTY",-96.165199,31.354802,331110,2015,134911.336,60351.356,0,0,0,0,0,0,"Other","Mt CO2e"
"950",1005832,"NUCOR STEEL-TEXAS","8812 US HIGHWAY 79 S","JEWETT","TX","75846","LEON COUNTY",-96.165199,31.354802,331110,2016,182595.078,71718.423,0,0,0,0,0,0,"Other","Mt CO2e"
"951",1005832,"NUCOR STEEL-TEXAS","8812 US HIGHWAY 79 S","JEWETT","TX","75846","LEON COUNTY",-96.165199,31.354802,331110,2017,164178.28,70888.6,0,0,0,0,0,0,"Other","Mt CO2e"
"952",1005832,"NUCOR STEEL-TEXAS","8812 US HIGHWAY 79 S","JEWETT","TX","75846","LEON COUNTY",-96.165199,31.354802,331110,2018,168155.356,75363.499,0,0,0,0,0,0,"Other","Mt CO2e"
"953",1005832,"NUCOR STEEL-TEXAS","8812 US HIGHWAY 79 S","JEWETT","TX","75846","LEON COUNTY",-96.165199,31.354802,331110,2019,179937.91,74342.478,0,0,0,0,0,0,"Other","Mt CO2e"
"954",1005832,"NUCOR STEEL-TEXAS","8812 US HIGHWAY 79 S","JEWETT","TX","75846","LEON COUNTY",-96.165199,31.354802,331110,2020,160664.368,72259.746,0,0,0,0,0,0,"Other","Mt CO2e"
"955",1007921,"NUCOR STEEL - ARKANSAS","7301 EAST COUNTY ROAD 142","BLYTHEVILLE","AR","72315","MISSISSIPPI COUNTY",-89.727,35.941,331110,2011,599415.5,92919.525,253201,0,0,0,0,0,"Other","Mt CO2e"
"956",1007921,"NUCOR STEEL - ARKANSAS","7301 EAST COUNTY ROAD 142","BLYTHEVILLE","AR","72315","MISSISSIPPI COUNTY",-89.727,35.941,331110,2012,644831.554,104412.668,270156.9,0,0,0,0,0,"Other","Mt CO2e"
"957",1007921,"NUCOR STEEL - ARKANSAS","7301 EAST COUNTY ROAD 142","BLYTHEVILLE","AR","72315","MISSISSIPPI COUNTY",-89.727,35.941,331110,2013,362863.24,108852.555,20.4,0,0,0,0,0,"Other","Mt CO2e"
"958",1007921,"NUCOR STEEL - ARKANSAS","7301 EAST COUNTY ROAD 142","BLYTHEVILLE","AR","72315","MISSISSIPPI COUNTY",-89.727,35.941,331110,2014,349025.604,91647.503,39.9,0,0,0,0,0,"Other","Mt CO2e"
"959",1007921,"NUCOR STEEL - ARKANSAS","7301 EAST COUNTY ROAD 142","BLYTHEVILLE","AR","72315","MISSISSIPPI COUNTY",-89.727,35.941,331110,2015,249103.748,93664.436,79.3,0,0,0,0,0,"Other","Mt CO2e"
"960",1007921,"NUCOR STEEL - ARKANSAS","7301 EAST COUNTY ROAD 142","BLYTHEVILLE","AR","72315","MISSISSIPPI COUNTY",-89.727,35.941,331110,2016,307237.424,99765.568,143.3,0,0,0,0,0,"Other","Mt CO2e"
"961",1007921,"NUCOR STEEL - ARKANSAS","7301 EAST COUNTY ROAD 142","BLYTHEVILLE","AR","72315","MISSISSIPPI COUNTY",-89.727,35.941,331110,2017,310404.688,96204.791,149.7,0,0,0,0,0,"Other","Mt CO2e"
"962",1007921,"NUCOR STEEL - ARKANSAS","7301 EAST COUNTY ROAD 142","BLYTHEVILLE","AR","72315","MISSISSIPPI COUNTY",-89.727,35.941,331110,2018,376064.64,108875.855,136.7,0,0,0,0,0,"Other","Mt CO2e"
"963",1007921,"NUCOR STEEL - ARKANSAS","7301 EAST COUNTY ROAD 142","BLYTHEVILLE","AR","72315","MISSISSIPPI COUNTY",-89.727,35.941,331110,2019,386843.488,96229.391,159.9,0,0,0,0,0,"Other","Mt CO2e"
"964",1007921,"NUCOR STEEL - ARKANSAS","7301 EAST COUNTY ROAD 142","BLYTHEVILLE","AR","72315","MISSISSIPPI COUNTY",-89.727,35.941,331110,2020,425375.044,107623.133,143.9,0,0,0,0,0,"Other","Mt CO2e"
"965",1003204,"GATEWAY ENERGY &amp; COKE CO LLC","2585 EDWARDSVILLE RD","GRANITE CITY","IL","62040","MADISON COUNTY",-90.130569,38.69693,324199,2011,564568.298,92.001,564476,7351,0,0,0,0,"Other","Mt CO2e"
"966",1003204,"GATEWAY ENERGY & COKE CO LLC","2585 EDWARDSVILLE RD","GRANITE CITY","IL","62040","MADISON COUNTY",-90.130569,38.69693,324199,2012,507007.498,156.201,506851,7344,0,0,0,0,"Other","Mt CO2e"
"967",1003204,"GATEWAY ENERGY & COKE CO LLC","2585 EDWARDSVILLE RD","GRANITE CITY","IL","62040","MADISON COUNTY",-90.130569,38.69693,324199,2013,602617.996,1051.922,601565,7374,0,0,0,0,"Other","Mt CO2e"
"968",1003204,"GATEWAY ENERGY & COKE CO LLC","2585 EDWARDSVILLE RD","GRANITE CITY","IL","62040","MADISON COUNTY",-90.130569,38.69693,324199,2014,528944.588,1656.646,527285.2,7324.1,0,0,0,0,"Other","Mt CO2e"
"969",1003204,"GATEWAY ENERGY & COKE CO LLC","2585 EDWARDSVILLE RD","GRANITE CITY","IL","62040","MADISON COUNTY",-90.130569,38.69693,324199,2015,523775.848,864.211,522911.1,6498,0,0,0,0,"Other","Mt CO2e"
"970",1003204,"GATEWAY ENERGY & COKE CO LLC","2585 EDWARDSVILLE RD","GRANITE CITY","IL","62040","MADISON COUNTY",-90.130569,38.69693,324199,2016,618218.634,2030.358,616184.7,6397.1,0,0,0,0,"Other","Mt CO2e"
"971",1003204,"GATEWAY ENERGY & COKE CO LLC","2585 EDWARDSVILLE RD","GRANITE CITY","IL","62040","MADISON COUNTY",-90.130569,38.69693,324199,2017,556408.488,1151.746,555254,6427.1,0,0,0,0,"Other","Mt CO2e"
"972",1003204,"GATEWAY ENERGY & COKE CO LLC","2585 EDWARDSVILLE RD","GRANITE CITY","IL","62040","MADISON COUNTY",-90.130569,38.69693,324199,2018,491281.52,4725.325,486549.1,6815.6,0,0,0,0,"Other","Mt CO2e"
"973",1003204,"GATEWAY ENERGY & COKE CO LLC","2585 EDWARDSVILLE RD","GRANITE CITY","IL","62040","MADISON COUNTY",-90.130569,38.69693,324199,2019,516704.228,2360.681,514338.6,6500.2,0,0,0,0,"Other","Mt CO2e"
"974",1003204,"GATEWAY ENERGY & COKE CO LLC","2585 EDWARDSVILLE RD","GRANITE CITY","IL","62040","MADISON COUNTY",-90.130569,38.69693,324199,2020,463067.77,5189.935,457870.5,6092.3,0,0,0,0,"Other","Mt CO2e"
"975",1003093,"NUCOR STEEL MEMPHIS INC","3601 PAUL R LOWRY ROAD","MEMPHIS","TN","38109","SHELBY COUNTY",-90.15314,35.04991,331110,2012,79487.61,39402.926,0,0,0,0,0,0,"Other","Mt CO2e"
"976",1003093,"NUCOR STEEL MEMPHIS INC","3601 PAUL R LOWRY ROAD","MEMPHIS","TN","38109","SHELBY COUNTY",-90.15314,35.04991,331110,2013,103134.922,44985.048,0,0,0,0,0,0,"Other","Mt CO2e"
"977",1003093,"NUCOR STEEL MEMPHIS INC","3601 PAUL R LOWRY ROAD","MEMPHIS","TN","38109","SHELBY COUNTY",-90.15314,35.04991,331110,2014,105804.416,41651.371,0,0,0,0,0,0,"Other","Mt CO2e"
"978",1003093,"NUCOR STEEL MEMPHIS INC","3601 PAUL R LOWRY ROAD","MEMPHIS","TN","38109","SHELBY COUNTY",-90.15314,35.04991,331110,2015,83851.774,38452.528,0,0,0,0,0,0,"Other","Mt CO2e"
"979",1003093,"NUCOR STEEL MEMPHIS INC","3601 PAUL R LOWRY ROAD","MEMPHIS","TN","38109","SHELBY COUNTY",-90.15314,35.04991,331110,2016,105879.638,42267.994,0,0,0,0,0,0,"Other","Mt CO2e"
"980",1003093,"NUCOR STEEL MEMPHIS INC","3601 PAUL R LOWRY ROAD","MEMPHIS","TN","38109","SHELBY COUNTY",-90.15314,35.04991,331110,2017,171174.044,85355.784,0,0,0,0,0,0,"Other","Mt CO2e"
"981",1003093,"NUCOR STEEL MEMPHIS INC","3601 PAUL R LOWRY ROAD","MEMPHIS","TN","38109","SHELBY COUNTY",-90.15314,35.04991,331110,2018,196262.808,90565.681,0,0,0,0,0,0,"Other","Mt CO2e"
"982",1003093,"NUCOR STEEL MEMPHIS INC","3601 PAUL R LOWRY ROAD","MEMPHIS","TN","38109","SHELBY COUNTY",-90.15314,35.04991,331110,2019,157366.392,66775.486,0,0,0,0,0,0,"Other","Mt CO2e"
"983",1003093,"NUCOR STEEL MEMPHIS INC","3601 PAUL R LOWRY ROAD","MEMPHIS","TN","38109","SHELBY COUNTY",-90.15314,35.04991,331110,2020,140828.568,63894.62,0,0,0,0,0,0,"Other","Mt CO2e"
"984",1003669,"ArcelorMittal Minorca Mine","5950 Old Highway 53","Virginia","MN","55792","ST. LOUIS COUNTY",-92.520349,47.5607,212210,2011,332778.952,12788.064,319978,0,0,319978,0,0,"Other","Mt CO2e"
"985",1003669,"ArcelorMittal Minorca Mine","5950 Old Highway 53","Virginia","MN","55792","ST. LOUIS COUNTY",-92.520349,47.5607,212210,2012,238378.316,9093.187,229276,0,0,229276,0,0,"Other","Mt CO2e"
"986",1003669,"ArcelorMittal Minorca Mine","5950 Old Highway 53","Virginia","MN","55792","ST. LOUIS COUNTY",-92.520349,47.5607,212210,2013,239085.032,18145.774,220921,0,0,220921,0,0,"Other","Mt CO2e"
"987",1003669,"ArcelorMittal Minorca Mine","5950 Old Highway 53","Virginia","MN","55792","ST. LOUIS COUNTY",-92.520349,47.5607,212210,2014,227171.504,11869.553,215289.6,0,0,215289.6,0,0,"Other","Mt CO2e"
"988",1003669,"ArcelorMittal Minorca Mine","5950 Old Highway 53","Virginia","MN","55792","ST. LOUIS COUNTY",-92.520349,47.5607,212210,2015,240384.316,8449.887,231925.3,0,0,231925.3,0,0,"Other","Mt CO2e"
"989",1003669,"ArcelorMittal Minorca Mine","5950 Old Highway 53","Virginia","MN","55792","ST. LOUIS COUNTY",-92.520349,47.5607,212210,2016,242530.514,9034.588,233486.5,0,0,233486.5,0,0,"Other","Mt CO2e"
"990",1003669,"ArcelorMittal Minorca Mine","5950 Old Highway 53","Virginia","MN","55792","ST. LOUIS COUNTY",-92.520349,47.5607,212210,2017,216411.358,10659.221,205741.1,0,0,205741.1,0,0,"Other","Mt CO2e"
"991",1003669,"ArcelorMittal Minorca Mine","5950 Old Highway 53","Virginia","MN","55792","ST. LOUIS COUNTY",-92.520349,47.5607,212210,2018,226957.16,10233.82,216712.6,0,0,216712.6,0,0,"Other","Mt CO2e"
"992",1003669,"ArcelorMittal Minorca Mine","5950 Old Highway 53","Virginia","MN","55792","ST. LOUIS COUNTY",-92.520349,47.5607,212210,2019,235304.506,11073.032,224219.9,0,0,224219.9,0,0,"Other","Mt CO2e"
"993",1003669,"Cleveland-Cliffs Minorca Mine","5950 Old Highway 53","Virginia","MN","55792","ST. LOUIS COUNTY",-92.520349,47.5607,212210,2020,238762.81,10250.91,228501.4,0,0,228501.4,0,0,"Other","Mt CO2e"
"994",1003380,"ARCELORMITTAL WARREN INC. (0278000648)","2234 MAIN AVE SW","WARREN","OH","44481","TRUMBULL COUNTY",-80.81682,41.211242,324199,2011,184801.522,160896.327,23734.7,4636.4,0,0,0,0,"Other","Mt CO2e"
"995",1003380,"ARCELORMITTAL WARREN INC. (0278000648)","2234 MAIN AVE SW","WARREN","OH","44481","TRUMBULL COUNTY",-80.81682,41.211242,324199,2012,140092.366,131046.138,8906.9,4373.9,0,0,0,0,"Other","Mt CO2e"
"996",1003380,"ARCELORMITTAL WARREN  (0278000648)","2234 MAIN AVE SW","WARREN","OH","44481","TRUMBULL COUNTY",-80.81682,41.211242,324199,2013,182311.866,174435.494,7705.9,4180.9,0,0,0,0,"Other","Mt CO2e"
"997",1003380,"ARCELORMITTAL WARREN  (0278000648)","2234 MAIN AVE SW","WARREN","OH","44481","TRUMBULL COUNTY",-80.81682,41.211242,324199,2014,204595.352,198232.689,6156.1,3848.9,0,0,0,0,"Other","Mt CO2e"
"998",1003380,"ARCELORMITTAL WARREN  (0278000648)","2234 MAIN AVE SW","WARREN","OH","44481","TRUMBULL COUNTY",-80.81682,41.211242,324199,2015,194910.712,185200.356,9528,3782.2,0,0,0,0,"Other","Mt CO2e"
"999",1003380,"ARCELORMITTAL WARREN  (0278000648)","2234 MAIN AVE SW","WARREN","OH","44481","TRUMBULL COUNTY",-80.81682,41.211242,324199,2016,193316.652,177586.85,15547.1,4554.6,0,0,0,0,"Other","Mt CO2e"
"1000",1003380,"ARCELORMITTAL WARREN  (0278000648)","2234 MAIN AVE SW","WARREN","OH","44481","TRUMBULL COUNTY",-80.81682,41.211242,324199,2017,203616.478,194784.874,8635.6,5060,0,0,0,0,"Other","Mt CO2e"
"1001",1003380,"ARCELORMITTAL WARREN  (0278000648)","2234 MAIN AVE SW","WARREN","OH","44481","TRUMBULL COUNTY",-80.81682,41.211242,324199,2018,197268.938,189314.795,7737.8,5116.6,0,0,0,0,"Other","Mt CO2e"
"1002",1003380,"ARCELORMITTAL WARREN  (0278000648)","2234 MAIN AVE SW","WARREN","OH","44481","TRUMBULL COUNTY",-80.81682,41.211242,324199,2019,172592.484,164192.29,8199.8,4597.7,0,0,0,0,"Other","Mt CO2e"
"1003",1003380,"Cleveland-Cliffs Warren","2234 MAIN AVE SW","WARREN","OH","44481","TRUMBULL COUNTY",-80.81682,41.211242,324199,2020,152896.288,146349.939,6382.5,3050.2,0,0,0,0,"Other","Mt CO2e"
"1004",1007287,"Indiana Harbor Coke Company","3210 Watling St.","East Chicago","IN","46312","LAKE COUNTY",-87.450142,41.656321,324199,2011,821717.344,94507.758,727114,11981,0,0,0,0,"Other","Mt CO2e"
"1005",1007287,"Indiana Harbor Coke Company","3210 Watling St.","East Chicago","IN","46312","LAKE COUNTY",-87.450142,41.656321,324199,2012,1244654.756,91329.892,1153232.5,12164,0,0,0,0,"Other","Mt CO2e"
"1006",1007287,"Indiana Harbor Coke Company","3210 Watling St.","East Chicago","IN","46312","LAKE COUNTY",-87.450142,41.656321,324199,2013,1149992.556,130978.917,1018881,10928,0,0,0,0,"Other","Mt CO2e"
"1007",1007287,"Indiana Harbor Coke Company","3210 Watling St.","East Chicago","IN","46312","LAKE COUNTY",-87.450142,41.656321,324199,2014,1123907.624,113165.843,1010627.4,10250.2,0,0,0,0,"Other","Mt CO2e"
"1008",1007287,"Indiana Harbor Coke Company","3210 Watling St.","East Chicago","IN","46312","LAKE COUNTY",-87.450142,41.656321,324199,2015,1145804.116,101920.912,1043780.1,9928.9,0,0,0,0,"Other","Mt CO2e"
"1009",1007287,"Indiana Harbor Coke Company","3210 Watling St.","East Chicago","IN","46312","LAKE COUNTY",-87.450142,41.656321,324199,2016,1172784.212,115986.909,1056679.7,9429.1,0,0,0,0,"Other","Mt CO2e"
"1010",1007287,"Indiana Harbor Coke Company","3210 Watling St.","East Chicago","IN","46312","LAKE COUNTY",-87.450142,41.656321,324199,2017,1018312.004,105032.078,913173.6,8470.5,0,0,0,0,"Other","Mt CO2e"
"1011",1007287,"Indiana Harbor Coke Company","3210 Watling St.","East Chicago","IN","46312","LAKE COUNTY",-87.450142,41.656321,324199,2018,954416.34,69275.43,885071.1,9568.2,0,0,0,0,"Other","Mt CO2e"
"1012",1007287,"Indiana Harbor Coke Company","3210 Watling St.","East Chicago","IN","46312","LAKE COUNTY",-87.450142,41.656321,324199,2019,979202.674,59694.433,919447.8,10438.1,0,0,0,0,"Other","Mt CO2e"
"1013",1007287,"Indiana Harbor Coke Company","3210 Watling St.","East Chicago","IN","46312","LAKE COUNTY",-87.450142,41.656321,324199,2020,1177364.618,60900.466,1116402.1,11652.8,0,0,0,0,"Other","Mt CO2e"
"1014",1007695,"NUCOR STEEL NEBRASKA","2911 EAST NUCOR ROAD","NORFOLK","NE","68701","STANTON COUNTY",-97.360153,42.078346,331110,2011,217901.232,82842.016,0,0,0,0,0,0,"Other","Mt CO2e"
"1015",1007695,"NUCOR STEEL NEBRASKA","2911 EAST NUCOR ROAD","NORFOLK","NE","68701","STANTON COUNTY",-97.360153,42.078346,331110,2012,193606.132,80123.061,0,0,0,0,0,0,"Other","Mt CO2e"
"1016",1007695,"NUCOR STEEL NEBRASKA","2911 EAST NUCOR ROAD","NORFOLK","NE","68701","STANTON COUNTY",-97.360153,42.078346,331110,2013,189319.236,78884.139,0,0,0,0,0,0,"Other","Mt CO2e"
"1017",1007695,"NUCOR STEEL NEBRASKA","2911 EAST NUCOR ROAD","NORFOLK","NE","68701","STANTON COUNTY",-97.360153,42.078346,331110,2014,173980.896,80655.972,0,0,0,0,0,0,"Other","Mt CO2e"
"1018",1007695,"NUCOR STEEL NEBRASKA","2911 EAST NUCOR ROAD","NORFOLK","NE","68701","STANTON COUNTY",-97.360153,42.078346,331110,2015,151517.804,64114.131,0,0,0,0,0,0,"Other","Mt CO2e"
"1019",1007695,"NUCOR STEEL NEBRASKA","2911 EAST NUCOR ROAD","NORFOLK","NE","68701","STANTON COUNTY",-97.360153,42.078346,331110,2016,169540.544,68654.019,0,0,0,0,0,0,"Other","Mt CO2e"
"1020",1007695,"NUCOR STEEL NEBRASKA","2911 EAST NUCOR ROAD","NORFOLK","NE","68701","STANTON COUNTY",-97.360153,42.078346,331110,2017,177839.436,65792.864,0,0,0,0,0,0,"Other","Mt CO2e"
"1021",1007695,"NUCOR STEEL NEBRASKA","2911 EAST NUCOR ROAD","NORFOLK","NE","68701","STANTON COUNTY",-97.360153,42.078346,331110,2018,208084.788,89692.459,0,0,0,0,0,0,"Other","Mt CO2e"
"1022",1007695,"NUCOR STEEL NEBRASKA","2911 EAST NUCOR ROAD","NORFOLK","NE","68701","STANTON COUNTY",-97.360153,42.078346,331110,2019,179470.576,74614.351,0,0,0,0,0,0,"Other","Mt CO2e"
"1023",1007695,"NUCOR STEEL NEBRASKA","2911 EAST NUCOR ROAD","NORFOLK","NE","68701","STANTON COUNTY",-97.360153,42.078346,331110,2020,189438.012,77743.306,0,0,0,0,0,0,"Other","Mt CO2e"
"1024",1004215,"ARCELORMITTAL STEELTON LLC/STEELTON","215 S FRONT ST","STEELTON","PA","17113","DAUPHIN COUNTY",-76.848611,40.226389,331110,2011,174967.82,113946.365,0,0,0,0,0,0,"Other","Mt CO2e"
"1025",1004215,"ARCELORMITTAL STEELTON LLC/STEELTON","215 S FRONT ST","STEELTON","PA","17113","DAUPHIN COUNTY",-76.848611,40.226389,331110,2012,146449.11,103368.515,0,0,0,0,0,0,"Other","Mt CO2e"
"1026",1004215,"ARCELORMITTAL STEELTON LLC/STEELTON","215 S FRONT ST","STEELTON","PA","17113","DAUPHIN COUNTY",-76.848611,40.226389,331110,2013,143146.52,103172.13,0,0,0,0,0,0,"Other","Mt CO2e"
"1027",1004215,"ARCELORMITTAL STEELTON LLC/STEELTON","215 S FRONT ST","STEELTON","PA","17113","DAUPHIN COUNTY",-76.848611,40.226389,331110,2014,135596.484,110092.788,0,0,0,0,0,0,"Other","Mt CO2e"
"1028",1004215,"ARCELORMITTAL STEELTON LLC/STEELTON","215 S FRONT ST","STEELTON","PA","17113","DAUPHIN COUNTY",-76.848611,40.226389,331110,2015,113544.828,85269.471,0,0,0,0,0,0,"Other","Mt CO2e"
"1029",1004215,"ARCELORMITTAL STEELTON LLC/STEELTON","215 S FRONT ST","STEELTON","PA","17113","DAUPHIN COUNTY",-76.848611,40.226389,331110,2016,84102.856,64495.842,0,0,0,0,0,0,"Other","Mt CO2e"
"1030",1004215,"ARCELORMITTAL STEELTON LLC/STEELTON","215 S FRONT ST","STEELTON","PA","17113","DAUPHIN COUNTY",-76.848611,40.226389,331110,2017,103102.508,77248.106,0,0,0,0,0,0,"Other","Mt CO2e"
"1031",1004215,"ARCELORMITTAL STEELTON LLC/STEELTON","215 S FRONT ST","STEELTON","PA","17113","DAUPHIN COUNTY",-76.848611,40.226389,331110,2018,99224.108,77338.706,0,0,0,0,0,0,"Other","Mt CO2e"
"1032",1004215,"ARCELORMITTAL STEELTON LLC/STEELTON","215 S FRONT ST","STEELTON","PA","17113","DAUPHIN COUNTY",-76.848611,40.226389,331110,2019,96954.976,72543.907,0,0,0,0,0,0,"Other","Mt CO2e"
"1033",1004215,"Cleveland-Cliffs Steelton LLC","215 S FRONT ST","STEELTON","PA","17113","DAUPHIN COUNTY",-76.848611,40.226389,331110,2020,85391.748,66513.486,0,0,0,0,0,0,"Other","Mt CO2e"
"1034",1004151,"NUCOR STEEL INDIANA","4537 S NUCOR RD","CRAWFORDSVILLE","IN","47933","MONTGOMERY COUNTY",-86.8301,39.9747,331110,2011,291048.496,113895.311,70.2,0,0,0,0,0,"Other","Mt CO2e"
"1035",1004151,"NUCOR STEEL INDIANA","4537 S NUCOR RD","CRAWFORDSVILLE","IN","47933","MONTGOMERY COUNTY",-86.8301,39.9747,331110,2012,262245.098,109747.501,68.4,0,0,0,0,0,"Other","Mt CO2e"
"1036",1004151,"NUCOR STEEL INDIANA","4537 S NUCOR RD","CRAWFORDSVILLE","IN","47933","MONTGOMERY COUNTY",-86.8301,39.9747,331110,2013,275761.948,115171.5,135,0,0,0,0,0,"Other","Mt CO2e"
"1037",1004151,"NUCOR STEEL INDIANA","4537 S NUCOR RD","CRAWFORDSVILLE","IN","47933","MONTGOMERY COUNTY",-86.8301,39.9747,331110,2014,292535.354,126086.908,166.7,0,0,0,0,0,"Other","Mt CO2e"
"1038",1004151,"NUCOR STEEL INDIANA","4537 S NUCOR RD","CRAWFORDSVILLE","IN","47933","MONTGOMERY COUNTY",-86.8301,39.9747,331110,2015,203442.94,108037.944,93.2,0,0,0,0,0,"Other","Mt CO2e"
"1039",1004151,"NUCOR STEEL INDIANA","4537 S NUCOR RD","CRAWFORDSVILLE","IN","47933","MONTGOMERY COUNTY",-86.8301,39.9747,331110,2016,297986.076,123158.163,82.9,0,0,0,0,0,"Other","Mt CO2e"
"1040",1004151,"NUCOR STEEL INDIANA","4537 S NUCOR RD","CRAWFORDSVILLE","IN","47933","MONTGOMERY COUNTY",-86.8301,39.9747,331110,2017,322165.448,115428.209,85.1,0,0,0,0,0,"Other","Mt CO2e"
"1041",1004151,"NUCOR STEEL INDIANA","4537 S NUCOR RD","CRAWFORDSVILLE","IN","47933","MONTGOMERY COUNTY",-86.8301,39.9747,331110,2018,357828.938,120380.693,66.8,0,0,0,0,0,"Other","Mt CO2e"
"1042",1004151,"NUCOR STEEL INDIANA","4537 S NUCOR RD","CRAWFORDSVILLE","IN","47933","MONTGOMERY COUNTY",-86.8301,39.9747,331110,2019,366189.05,124516.897,195.3,0,0,0,0,0,"Other","Mt CO2e"
"1043",1004151,"NUCOR STEEL INDIANA","4537 S NUCOR RD","CRAWFORDSVILLE","IN","47933","MONTGOMERY COUNTY",-86.8301,39.9747,331110,2020,333176.29,108263.545,15.5,0,0,0,0,0,"Other","Mt CO2e"
"1044",1005777,"NUCOR STEEL - UTAH","7285 W 21200 N","PLYMOUTH","UT","84330","BOX ELDER COUNTY",-112.1964,41.8825,331110,2011,190353.068,61651.776,0,0,0,0,0,2428.94,"Other","Mt CO2e"
"1045",1005777,"NUCOR STEEL - UTAH","7285 W 21200 N","PLYMOUTH","UT","84330","BOX ELDER COUNTY",-112.1964,41.8825,331110,2012,213984.962,64295.231,0,0,0,0,0,2629.69,"Other","Mt CO2e"
"1046",1005777,"NUCOR STEEL - UTAH","7285 W 21200 N","PLYMOUTH","UT","84330","BOX ELDER COUNTY",-112.1964,41.8825,331110,2013,226816.846,71871.485,0,0,0,0,0,2719.67,"Other","Mt CO2e"
"1047",1005777,"NUCOR STEEL - UTAH","7285 W 21200 N","PLYMOUTH","UT","84330","BOX ELDER COUNTY",-112.1964,41.8825,331110,2014,223979.99,72399.896,0,0,0,0,0,2937.29,"Other","Mt CO2e"
"1048",1005777,"NUCOR STEEL - UTAH","7285 W 21200 N","PLYMOUTH","UT","84330","BOX ELDER COUNTY",-112.1964,41.8825,331110,2015,219454.356,69299.941,0,0,0,0,0,2962.86,"Other","Mt CO2e"
"1049",1005777,"NUCOR STEEL - UTAH","7285 W 21200 N","PLYMOUTH","UT","84330","BOX ELDER COUNTY",-112.1964,41.8825,331110,2016,245936.284,76585.584,0,0,0,0,0,2977.52,"Other","Mt CO2e"
"1050",1005777,"NUCOR STEEL - UTAH","7285 W 21200 N","PLYMOUTH","UT","84330","BOX ELDER COUNTY",-112.1964,41.8825,331110,2017,218772.66,82365.405,0,0,0,0,0,1337.92,"Other","Mt CO2e"
"1051",1005777,"NUCOR STEEL - UTAH","7285 W 21200 N","PLYMOUTH","UT","84330","BOX ELDER COUNTY",-112.1964,41.8825,331110,2018,248509.59,84496.049,0,0,0,0,0,1392.67,"Other","Mt CO2e"
"1052",1005777,"NUCOR STEEL - UTAH","7285 W 21200 N","PLYMOUTH","UT","84330","BOX ELDER COUNTY",-112.1964,41.8825,331110,2019,248406.496,83116.827,0,0,0,0,0,1445.34,"Other","Mt CO2e"
"1053",1005777,"NUCOR STEEL - UTAH","7285 W 21200 N","PLYMOUTH","UT","84330","BOX ELDER COUNTY",-112.1964,41.8825,331110,2020,263659.228,86804.704,0,0,0,0,0,1491.8,"Other","Mt CO2e"
"1054",1007392,"EES COKE BATTERY","1400 ZUG ISLAND","RIVER ROUGE","MI","48218","WAYNE COUNTY",-83.1113,42.2811,324199,2011,599423.604,487141.213,112078,8379,0,0,0,0,"Other","Mt CO2e"
"1055",1007392,"EES COKE BATTERY","1400 ZUG ISLAND","RIVER ROUGE","MI","48218","WAYNE COUNTY",-83.1113,42.2811,324199,2012,298630.484,198401.593,100071,8297,0,0,0,0,"Other","Mt CO2e"
"1056",1007392,"EES COKE BATTERY","1400 ZUG ISLAND","RIVER ROUGE","MI","48218","WAYNE COUNTY",-83.1113,42.2811,324199,2013,171361.67,113539.855,57649,6897,0,0,0,0,"Other","Mt CO2e"
"1057",1007392,"EES COKE BATTERY","1400 ZUG ISLAND","RIVER ROUGE","MI","48218","WAYNE COUNTY",-83.1113,42.2811,324199,2014,199901.602,125441.319,74286.5,10014.5,0,0,0,0,"Other","Mt CO2e"
"1058",1007392,"EES COKE BATTERY","1400 ZUG ISLAND","RIVER ROUGE","MI","48218","WAYNE COUNTY",-83.1113,42.2811,324199,2015,216648.372,142485.235,73969.5,9705.5,0,0,0,0,"Other","Mt CO2e"
"1059",1007392,"EES COKE BATTERY","1400 ZUG ISLAND","RIVER ROUGE","MI","48218","WAYNE COUNTY",-83.1113,42.2811,324199,2016,130460.58,86205.726,44126.3,5473.3,0,0,0,0,"Other","Mt CO2e"
"1060",1007392,"EES COKE BATTERY","1400 ZUG ISLAND","RIVER ROUGE","MI","48218","WAYNE COUNTY",-83.1113,42.2811,324199,2017,226794.326,129443.749,97117.5,8559.5,0,0,0,0,"Other","Mt CO2e"
